Title,Date,Medium,Artist ID
Double page frontispiece and title page from THE THE CÔTE D'AZUR TRIANGLE,1985.0,"Lithograph, printed in color",360
Frontispiece from CAPTIVITY NARRATIVE OF HANNAH DUSTON,1987.0,,612
"The Life and Opinions of Tristram Shandy, Gentleman",1988.0,Illustrated book of three volumes including accordion-folded artist's book with fifty-eight photolithographs,267
Double page frontispiece (folios 2 verso and 4) from SALT NOTES,1989.0,"Lift ground aquatint, printed in black with collaged watercolor",722
Salt Notes,1990.0,"14 lithographs, 11 aquatints and 2 oil drawings",722
The Hidden Boy,1985.0,"Illustrated book with thirty-seven woodcuts, one photolithograph and an audio cassette",577
Title page from THE HIDDEN BOY,1984.0,"Woodcut, printed in black",577
"Mars and Venus, Plate XI, from the illustrated book Cinquante Sonnets de Pierre de Ronsard",1915.0,Etching,452
"FLAG (portfolio, plate 1) from RUSSIAN SAMIZDAT ART",1986.0,"Screenprint, printed in color",261
Plate I (frontispiece) from BING,1991.0,"Drypoint, printed in black",322
Wrapper front from LE TIR À L'ARC,1960.0,"Etching and lift ground aquatint, printed in color",665
"OWL (plate, folio 43 verso) from A BESTIARY",1990.0,"Linoleum cut, printed in black",149
"ELEPHANT (plate, folio 11 verso) from A BESTIARY",1990.0,"Linoleum cut, printed in color",127
"Homely Girl, A Life, volume I and II",1992.0,Two volume illustrated book,632
Le Calligraphe,1959.0,Illustrated book with 7 lithographs,369
Unbound plate from LE SIÈGE DE L'AIR,1946.0,"Woodcut, printed in black",10
Phaeneus Lancifer from Horned Beetles and Other Insects,1958.0,Etching,324
"Thief Crucified (plate, folio 2) from Some Engravings",1950.0,Wood engraving,324
Some Engravings,1952.0,"12 wood engravings, 1 woodcut, and 4 linoleum cuts, and wood engraved publisher's device",324
"Paris Shops (plate, folio 5) from Some Engravings",1951.0,Wood engraving,324
SOUFFLE,1950.0,"1 woodcut, printed in black",10
El Caso (for Parkett no. 22),1989.0,Artist's book,579
Frontispiece from AUCH DAS IST NUR EINE WOLKE,1951.0,,10
Frontispiece from MUMMIES,1982.0,,175
Title page from AN AEGEAN NOTE-BOOK,1948.0,,428
AN AEGEAN NOTE-BOOK: Comments on a Mid-Century Odyssey in Greece,1950.0,"21 lithographs (including title page), printed in black",428
Frontispiece from DESCRIPTION D'UN COMBAT,1945.0,,204
DESCRIPTION D'UN COMBAT,1946.0,"16 lithographs (including wrapper and 8 head and tailpieces) and 16 line block ornaments, printed in black",204
Die Fürstin,1918.0,Illustrated book with six drypoints,378
Untitled from Self-Portrait in a Convex Mirror,1984.0,"Offset lithograph from an illustrated book with one offset lithograph, four lithographs, one woodcut, one etching with aquatint, one photogravure with hand additions, and record",216
Arman Estampes Catalogues Raisonné,1990.0,Two drypoints,190
"Untitled, plate 1 of 9, from the illustrated book, Ode à ma mère",1995.0,Drypoint,632
Not Wanting to say anything about Marcel (with Plexigram II),1969.0,Illustrated book with eight screenprints,819
"GENERAL WITH THE MOULDY HEAD (plate, folio 12) from DAMES ET GÉNÉRAUX",1963.0,"Soft ground etching and aquatint, printed in color, with wood veneer chine collé",257
Dames et Généraux,1964.0,"Illustrated book with ten etchings with aquatint, collage, and/or chine collé; and lithographed ""false"" title page, printed in black, by Marcel Duchamp",257
In-text plate (folios 89 verso and 90 recto) from In Memory of My Feelings,1967.0,One from an illustrated book with forty-six lithographs,548
In-text plate (folios 95 verso and 96 recto) from In Memory of My Feelings,1967.0,One from an illustrated book with forty-six lithographs,527
In-text plate (folios 17 verso and 18 recto) from In Memory of My Feelings,1967.0,One from an illustrated book with forty-six lithographs,657
Double page plate (pages 54 and 55) from L'ALBERO POETA,1966.0,"Collagraph, printed in color",257
"Plate 1 (folio 4) from Fifth Stone, Sixth Stone",1967.0,Etching and aquatint,598
"Fifth Stone, Sixth Stone",1968.0,Illustrated book with six etching and aquatints and one etching on the case cover,598
25 plates from Untitled (Xerox Book),1968.0,Offset lithographs,151
25 plates from Untitled (Xerox Book),1968.0,Offset lithographs,308
"Plate (folio 5) from I, RUE GABRIELLE",1914.0,,10
"I, RUE GABRIELLE",1958.0,"12 etchings, printed in black",10
Plate (folio 2 verso) from RUSSIAN BALLET,1919.0,,581
On Certainty/Über Gewissheit and supplementary suite Counting Alternatives: The Wittgenstein Illustrations,1991.0,Illustrated book with 17 line block reproductions and a supplementary suite,557
Was it Snowing?  from 21 Etchings and Poems,1960.0,Etching and engraving (with etched manuscript by Pierre Alechinsky),96
In-text plate (folio 5) from 21 ETCHINGS AND POEMS,1960.0,"Engraving, etching, and soft ground etching (with etched manuscript by T. Weiss), printed in black",376
In-text plate (folio 6) from 21 ETCHINGS AND POEMS,1960.0,"Drypoint (with etched manuscript by David Ignatow), printed in black",409
In-text plate (folio 7) from 21 ETCHINGS AND POEMS,1960.0,"Soft ground etching (with etched manuscript by William Carlos Williams), printed in black",826
Tales Told of Shem and Shaun: Three Fragments from Work in Progress,1929.0,Illustrated book with one photogravure reproduction,659
Title page from A LETTER FROM WILLIAM BLAKE,1956.0,"Wood engraving, printed in black",324
A LETTER FROM WILLIAM BLAKE,1964.0,"6 wood engravings, printed in black on various papers; wood engraved publisher's device; and supplementary suite on cream Japanese vellum",324
"PORTRAIT OF WILLIAM BLAKE (plate, folio 4) from A LETTER FROM WILLIAM BLAKE",1959.0,"Wood engraving, printed in black",324
Die Leute Sind Ganz Prima in Foggia,1973.0,75 screenprints printed in color,481
Going Through,1995.0,Illustrated Book with 17 screenprints,308
Plate (folio 3) from ICI EN DEUX,1982.0,"Drypoint, printed in black",24
Tutugri,1996.0,Illustrated Book with 7 lithographs,528
Frontispiece (title page verso) from Poems,1947.0,Linoleum cut,527
Poems,1953.0,Illustrated book with ten linoleum cuts,527
"Man and Monkey (plate, page 16) from Poems",1952.0,Linoleum cut,527
SNOWMAN (plate facing page 40) from THE MODERN JAPANESE PRINT,1962.0,"Woodcut, printed in color",227
"A MNEMONIC WALLPAPER PATTERN FOR SOUTHERN TWO-SEATERS, plate 1 (folio 3) from SIX RUSTICATED, WALL-EYED POEMS",1969.0,,26
Double page plate (pages 10 and 11) from EUREKA,1991.0,,179
"FIRST BRIDGE (double page fold-out plate, folios 7 and 8) from BRIDGE BOOK",1991.0,"Woodcut, printed in color",189
"Broadside: WHY THE HIGH COST OF LIVING? (in-text plate, folio 10) from LA HOJA EDUCATIVA ILUSTRADA",1944.0,"Photolithographic reproduction of pen and ink drawing, printed in black",163
the puritan,1990.0,"Illustrated book with 8 engravings, with hand additions",632
Formulation: Articulation,1972.0,Illustrated book with one hundred and twenty-seven screenprints,87
"Plate (volume 1, folio 8 verso) from FORMULATION: ARTICULATION",1970.0,Screenprint,87
Front cover from Phantastische Gebete,1916.0,One woodcut from an illustrated book with seven woodcuts,10
Plate (folio 1 verso) from AUTONOMIE DER FARBE,1983.0,"Screenprint, printed in color",244
"YESTERDAY, plate 17 (double page plate, folios 37 and 38) from D'UNE IMPRESSION L'AUTRE",1983.0,,784
Sheaves,1985.0,Photolithograph,632
"Louise Bourgeois, Rétrospective 1947-1984 (repères: cahiers d'art contemporarain)",1984.0,Two photolithographs,632
Poèmes à Voir,1986.0,"Illustrated book with twelve lift ground aquatint and etchings, two lift ground aquatints and a supplementary suite of 11 lift ground aquatints",96
Plate (folio 4) from Die Biene,1966.0,"Lithograph from an illustrated book with six lithographs, two woodcuts, and one etching and aquatint",352
"Robinson (Robinson) (plate, page 59) from the periodical Münchner Blätter für Dichtung und Graphik, vol. 1, no. 4 (April 1919)",1919.0,Lithograph from a periodical with four lithographs,380
"Woman with Flower (Frau mit Blume) (plate, page 79) from the periodical Münchner Blätter für Dichtung und Graphik, vol. 1, no. 5 (May 1919)",1919.0,Woodcut from a periodical with four woodcuts,844
A Life without Pocket Change,1990.0,Artist's book,245
PETIT SOLFÈGE ILLUSTRÉ,1893.0,Illustrated book with 32 photolithographs,594
Album,1994.0,Illustrated book with 69 photolithographs,632
"Little Girl with a Top (plate, page 103) from Feuilles éparses",1965.0,Engraving,400
Plate (page 23) from Feuilles éparses,1965.0,Etching and aquatint,751
"Composition (plate, page 39) from Feuilles éparses",1965.0,Woodcut,10
"INTROITUS (frontispiece) from HOLY BIBLE: The Washburn College Bible, Volume I, Genesis to Nehemiah",1973.0,"1 screenprint, printed in color on ivory, smooth, wove Umbria paper; and reproductions",87
The Washburn College Bible,1979.0,3 screenprints,87
En lisant la Lorelei. / Wie ich die Lorelei gelesen habe. (While reading the Lorelei.),1975.0,"Artist's book. Letterpress, twenty-eight pages",711
Frontispiece from THE SCOTTISH BESTIARY,1986.0,"Woodcut, printed in black",843
"EAGLE (plate, folio 22) from THE SCOTTISH BESTIARY",1986.0,"Etching and aquatint, printed in black",397
Second Illustration for Chapter One (Zweite Illustration zu Kapitel Eins) from Die Fürstin (The Duchess),1917.0,Drypoint,378
Plate (page 43) from ARCHITECTURES,1921.0,"Lithograph, printed in black",637
Plate (facing page 8) from Ebbi,1924.0,Drypoint from an illustrated book with six drypoints,378
Plate 17 (folio 58) from DECLARACION UNIVERSAL DE DERECHOS HUMANOS,1984.0,"Soft ground etching, lift ground aquatint, and aquatint, printed in color",854
Title plate from NATURSCHAUPLÄTZE,1989.0,,747
SOMETIMES A TRAVELER/THERE LIVED IN EGYPT,1995.0,"16 lithographs, and 1 supplementary lithograph, printed in color",205
A Voyage on the North Sea,1973.0,"Artist's book. Offset lithograph, thirty-eight pages",711
Une Lointaine Lueur,1977.0,"Three drypoints with roulette (plates: folios 5, 7, and 9)",24
Headpiece (colophon) from SKETCHBOOK 1982,1983.0,"Lithograph, printed in black",727
"THE INTANGIBLE, plate 1 (page 55) from À LA GLOIRE DE LA MAIN",1949.0,"Lithograph, printed in black",627
Hart Crane (title page) from Voyages: Six Poems from White Buildings,1957.0,Wood engraving,324
Petites scènes familières,1895.0,Book of musical scores with twenty lithographs (including wrapper front),594
"Behavior Fields - Transaction Arenas - Training Grounds - Maneuver Positions: Notes on the Development of a Show (Sonnabend, New York; January 15-29, 1972), Notes Toward Performing a Gallery Space",1973.0,Illustrated book with photolithographic reproductions,46
"THE CATHEDRAL IS A HEART (plate, folio 7) from VERS LE BLANC INFINI",1960.0,,10
Plate (folio 2 verso) from ESTADIOS Y CORDILLERAS,1973.0,,172
"THE NAVEL MOUNTAIN AND THE MOUNTAINS (plate, folio 6) from ELEMENTE",1920.0,"Woodcut, printed in black",10
Plate 1 (folio 3) from MALELADE,1988.0,"Drypoint and woodcut, printed in color",322
Malelade,1990.0,"Illustrated Book with 39 drypoints (3 with woodcut, etching, or monotype), and 2 etchings",322
Histoire de Marie,1949.0,Illustrated book with one etching,666
"Front cover from ALECHINSKY, FRIE KUNSTNERE Volume 1",1950.0,"Photolithograph, printed in color",96
"Front cover from Frie Kunstnere , Volume 3",1950.0,Book with lithographed cover,176
"Front cover from ATLAN, FRIE KUNSTNERE Volume 4",1950.0,"Photolithograph, printed in color",204
Frontispiece from LE VOILIER DANS LA FORÊT,1957.0,"Woodcut, printed in color",10
Traité des Excitants Modernes,1989.0,14 linoleum cuts with 15 spitbite and sugarlift aquatints,96
Reparation (for Parkett no. 27),1991.0,"Multiple of lithograph, with cut-out, paper collage, and thread",632
NOTRE PETIT CONTINENT,1958.0,"1 etching and aquatint (plate, folio 4), printed in black",751
"Untitled, plate 1 of 9, from the illustrated book, He Disappeared into Complete Silence",1947.0,Engraving,632
Frontispiece from OFFSETS,1964.0,,168
OFFSETS,1966.0,"6 lithographs, offset printed in color",168
Plate (facing page 1) from DEATH OF A SALESMAN,1984.0,Etching,324
Title page from VOCES,1964.0,,243
Maquette for Exit the Face by Ted Greenwald,1982.0,"34 drawings
",612
"Untitled (plate 1) from The International Anthology Of Contemporary Engraving: The International Avant-Garde, Volume 5: America Discovered (Anthologia Internazionale dell'incisione contemporanea: L'avanguardia internazionale: Volume 5: Scoperta dell'America)",1964.0,Etching,675
Title page from EL ZAPALLO QUE SE HIZO COSMOS,1965.0,"Etching and soft ground etching, printed in black with red gouache additions and embossing",243
Double page plate (folios 1 verso and 2) from PICCOLA GUIDA ALL'USO DI UN VIAGGIATORE IN ITALIA,1967.0,"Photolithograph, printed in black",800
Title page from POESIA INDIGENA,1966.0,,243
"The Weary One (Der Müde) (plate, folio 9) from the periodical Der Bildermann, vol. 1, no. 4 (May 1916)",1916.0,Lithograph,294
"Untitled, illustration to Wilhelm Hauff's poem ""Dawn's Light"" (Morgenrot, Morgenrot) (border, 6th song, folio 44) from the periodical Der Bildermann, supplement to vol. 1, no. 11 (Sep 1916)",1916.0,Lithograph,330
Untitled plate for Madame Edwards by Pierre Angelique,1955.0,Engraving,400
Frontispiece from THE NORTH,1972.0,,186
The Hand Hat from Le Surréalisme en 1947,1947.0,"Photogravure from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",400
Before the Battle of Hastings from Le Surréalisme en 1947,1947.0,"Woodcut from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",10
Plate (facing page 118) from Le Surréalisme en 1947,1947.0,"Lithograph from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",695
Plate from Le Surréalisme en 1947,1947.0,"Lithograph from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",829
Plate from Le Surréalisme en 1947,1947.0,"Lithograph from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",671
Plate (facing page 51) from Le Surréalisme en 1947,1947.0,"Lithograph from an illustrated book with eighteen lithographs, four etchings (two with aquatint), one photogravure, two woodcuts, one ready-made object (folder front), and reproductions.",859
"Siamese Leaf from Onze Peintres: Taeuber, Kandinsky, Leuppi, Vordemberge, Arp, Delaunay, Schwitters, Kiesler, Morris, Magnelli, Ernst",1949.0,Woodcut,10
Plate (folio 5) from FRATERNITY,1939.0,"Engraving, printed in black",761
Passage,1972.0,"Illustrated book with two hundred and fifteen offset lithographs, six volumes",784
I from Mushroom Book,1972.0,Lithograph,819
"TWO RED PIECES (plate, folio 2) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Photolithograph, printed in color, and collage on ivory, smooth, wove paper tipped onto white, smooth, wove paper",126
"CARTOON (plate, folio 3) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Photolithograph, printed in black on ivory, smooth, wove paper mounted on white, smooth, wove paper",151
"SECRETION SATCHEL, SLID WITH DEAD SPIRITS (plate, folio 4) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Assemblage: 2 photolithographs, printed in black on 2 sheets of mylar inserted into cardboard envelope with rubber stamp, printed in color, mounted on white, smooth, wove paper",481
"STUDY (plate, folio 5) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Photolithographic reproduction of photograph, printed in color on ivory, smooth, wove paper mounted on white, smooth, wove paper",561
"FLOWERED COMPOSITION (plate, folio 6) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Collotype reproduction of photograph, printed in color on ivory, smooth, wove paper mounted on white, smooth, wove paper",579
"PHOTO/SOUVENIR (plate, folio 7) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Photolithographic reproduction of photograph, printed in black on ivory, smooth, wove paper mounted on white, smooth, wove paper",784
"CARDENA REHEATS AVERCAMP (plate, folio 8) from THE ARCHIVES: Art Information Centre Peter Van Beveren",1981.0,"Collage and rubber stamp, printed in color",867
Un jardin d'hiver (A winter garden),1974.0,"Artist's book. Offset lithograph, twenty-eight pages with printed folder",711
Front cover from DES IDÉES ET DES OMBRES,1984.0,,800
Half title page from VIAGGIO IN ITALIA,1945.0,"Lithograph, printed in black",443
Plate (preceding folio 1) from OUZEL,1971.0,"Collotype, printed in black",222
Ouzel,1972.0,"Illustrated book with two drawings and thirteen collotype and/or photolithographs; some with rubber stamp, embossing, and/or crayon additions",222
Plate (folio 2 verso or 17) from EX ADVERSO,1967.0,,740
Ex Adverso,1969.0,Illustrated book with twenty-four etchings,740
IMAGINATION (plate 1) from INWARD EYE,1970.0,,173
LE MINI-DAVID,1970.0,Nickel plated aluminum sculpture (MINI DAVID; inset on lid of interior box) and book with photolithographic reproductions illustrating assembling procedure for sculpture on various papers,463
Oxford Gardens a Sketchbook,1977.0,Artist's book,42
Confracti Mundi Rudera,1975.0,Illustrated book,805
"Passport, volume from Seven Books of Poetry",1960.0,Illustrated book with photolithographic reproductions,151
Seven Books of Poetry,1969.0,Illustrated books with photolithographic reproductions,151
